,geoid,NAME,min_max_ex,min_max_sens,min_max_ac,vul_score_mulpi,vul_score_add
538,36081157903,"Census Tract 1579.03, Queens County, New York",0.059399608,0.432993178,0.39809878,0.0020727135600805,0.0942940059333506
539,36081001800,"Census Tract 18, Queens County, New York",0.02919394,0.408011003,0.466448019,-0.0017060067377152,-0.0292430753791558
540,36081002000,"Census Tract 20, Queens County, New York",0.020829949,0.40418946,0.496133971,-0.0019151994414594,-0.0711145622280817
541,36081003200,"Census Tract 32, Queens County, New York",0.041532436,0.463582453,0.496889222,-0.0013833112538208,0.0082256672485335
542,36081112900,"Census Tract 1129, Queens County, New York",0.023623006,0.447993847,0.224094468,0.0052891763365196,0.2475223850655778
543,36081026700,"Census Tract 267, Queens County, New York",0.049370882,0.437247712,0.517399873,-0.003957182873598,-0.030781278191015
544,36005036901,"Census Tract 369.01, Bronx County, New York",0.127185348,0.703297812,,0.0894491768124695,0.8304831599375134
545,36005036902,"Census Tract 369.02, Bronx County, New York",0.178437372,0.735637751,,0.1312652669362873,0.914075123105752
546,36081047000,"Census Tract 470, Queens County, New York",0.032063872,0.488193512,0.452090644,0.0011575977409332,0.0681667400853406
547,36005023501,"Census Tract 235.01, Bronx County, New York",0.077458838,0.52092921,0.470173713,0.0039314618069192,0.1282143348505178
548,36005040302,"Census Tract 403.02, Bronx County, New York",0.06991502,0.509075694,0.485403268,0.001655058105808,0.093587445796926
549,36005026702,"Census Tract 267.02, Bronx County, New York",0.075016091,0.639391452,0.392623375,0.018511576501384,0.3217841679096293
550,36081048000,"Census Tract 480, Queens County, New York",0.02802746,0.461526453,0.453425898,0.000227037960212,0.0361280143467648
551,36005023302,"Census Tract 233.02, Bronx County, New York",0.060726403,0.609138156,0.430307166,0.0108597628030506,0.2395573929999833
552,36081018800,"Census Tract 188, Queens County, New York",0.023652997,0.551766796,0.411650635,0.0033141671550071,0.1637691581162753
553,36081019200,"Census Tract 192, Queens County, New York",0.032320816,0.614923348,0.419427956,0.0063185706282157,0.2278162080438494
554,36081017400,"Census Tract 174, Queens County, New York",0.02470361,0.499337965,0.370734621,0.0031769669171371,0.1533069546542301
555,36081017600,"Census Tract 176, Queens County, New York",0.029995551,0.548008928,0.422952479,0.0037511370851011,0.1550519999710642
556,36081143500,"Census Tract 1435, Queens County, New York",0.049996313,0.417153669,,0.0208561454547298,0.4671499821572765
557,36081013800,"Census Tract 138, Queens County, New York",0.033478116,0.498178624,0.331476326,0.0055808788604807,0.2001804136240218
558,36081028400,"Census Tract 284, Queens County, New York",0.019605969,0.688190682,0.355142946,0.0065297236606481,0.3526537058346903
559,36081058000,"Census Tract 580, Queens County, New York",0.021239429,0.64158919,0.247206077,0.0083764720757404,0.4156225412676493
560,36081071303,"Census Tract 713.03, Queens County, New York",0.020468286,0.482773994,0.518176211,-0.0007246227313696,-0.0149339311417312
561,36081077902,"Census Tract 779.02, Queens County, New York",0.020097653,0.488599483,0.304569283,0.003698575166566,0.204127853760723
562,36081077907,"Census Tract 779.07, Queens County, New York",0.041658017,0.559075564,0.269269251,0.0120727563683052,0.3314643306928538
563,36081017000,"Census Tract 170, Queens County, New York",0.028526696,0.432982704,0.417710006,0.000435679630116,0.0437993947667088
564,36081019400,"Census Tract 194, Queens County, New York",0.02609256,0.533700778,0.45863509,0.0019586559554271,0.1011582479550248
565,36047097400,"Census Tract 974, Kings County, New York",0.036066971,0.651303956,0.37635521,0.0099165684768838,0.3110157169729935
566,36047044500,"Census Tract 445, Kings County, New York",0.03262515,0.518279339,0.412228222,0.0034599335888273,0.138676266399315
567,36047006600,"Census Tract 66, Kings County, New York",0.03208868,0.454380747,0.330010117,0.0039908894006434,0.1564593105317848
568,36047062000,"Census Tract 620, Kings County, New York",0.009784923,0.503208485,0.315473167,0.0018369755814587,0.1975202402789135
569,36047039000,"Census Tract 390, Kings County, New York",0.028816739,0.496441242,,0.0143058177980792,0.5252579814220731
570,36005032800,"Census Tract 328, Bronx County, New York",0.093989763,0.600006119,0.371983257,0.0214318147731513,0.3220126253906024
571,36005034000,"Census Tract 340, Bronx County, New York",0.046481742,0.600516819,0.365815516,0.0109093253115886,0.2811830443316901
572,36047004900,"Census Tract 49, Kings County, New York",0.010774805,0.483468653,,0.0052092804375832,0.4942434583860273
573,36047009400,"Census Tract 94, Kings County, New York",0.048479323,0.517160247,,0.0250715786678128,0.5656395703078713
574,36047009600,"Census Tract 96, Kings County, New York",0.057169805,0.552457576,0.279652361,0.0155962209179457,0.329975019968549
575,36047008200,"Census Tract 82, Kings County, New York",0.062350606,0.577699812,0.370366894,0.0129273330744249,0.269683524051517
576,36047008600,"Census Tract 86, Kings County, New York",,0.131732587,,0.0,0.131732586603348
577,36047117602,"Census Tract 1176.02, Kings County, New York",0.055965918,0.449867907,0.375911537,0.0041390361215186,0.1299222877139186
578,36047034900,"Census Tract 349, Kings County, New York",0.063753404,0.666767548,0.34569179,0.020469672619634,0.3848291618377503
579,36047035100,"Census Tract 351, Kings County, New York",0.057668551,0.621828738,0.393692849,0.0131562660616689,0.2858044393954209
580,36047064200,"Census Tract 642, Kings County, New York",0.03007104,0.506562963,0.392294964,0.0034361575506753,0.1443390393539521
581,36047064400,"Census Tract 644, Kings County, New York",0.018707414,0.466420806,0.37647431,0.0016826663142289,0.1086539097663271
582,36081005500,"Census Tract 55, Queens County, New York",0.032722382,0.432935056,0.448960908,-0.000524404049564,0.016696529755319
583,36061011900,"Census Tract 119, New York County, New York",0.165338919,0.646963391,0.606638171,0.0066673283019683,0.2056641393464197
584,36061012500,"Census Tract 125, New York County, New York",0.012900245,0.448649482,0.603526181,-0.001997947293023,-0.1419764536409682
585,36061022500,"Census Tract 225, New York County, New York",0.03919464,0.599186305,0.452564935,0.0057467718736962,0.1858160104278545
586,36061029300,"Census Tract 293, New York County, New York",0.060683381,0.487700944,0.455161785,0.0019745861527471,0.0932225393750932
587,36047020000,"Census Tract 200, Kings County, New York",0.025904007,0.449545931,,0.0116450409375255,0.4754499383857332
588,36047020200,"Census Tract 202, Kings County, New York",0.018794949,0.411154903,,0.007727635255419,0.4299498516109829
589,36047016800,"Census Tract 168, Kings County, New York",0.018882977,0.472304791,,0.0089185203058934,0.4911877678572604
590,36005015800,"Census Tract 158, Bronx County, New York",0.045641326,0.486248389,0.366165083,0.0054807613281667,0.1657246320238289
591,36061003001,"Census Tract 30.01, New York County, New York",0.031062624,0.42001492,0.417839919,6.756124630266334e-05,0.0332376251826315
592,36005015200,"Census Tract 152, Bronx County, New York",0.02764615,0.486185109,0.40615397,0.0022125528646572,0.1076772891533373
593,36047058200,"Census Tract 582, Kings County, New York",0.046985647,0.508467918,0.308157494,0.0094117147695852,0.2472960703856245
594,36047055400,"Census Tract 554, Kings County, New York",0.056687748,0.482624489,0.382277458,0.0056884471895828,0.1570347789655097
595,36047055600,"Census Tract 556, Kings County, New York",0.041419667,0.461699202,0.248355329,0.0088366321081058,0.2547635395849755
596,36047083400,"Census Tract 834, Kings County, New York",0.039455208,0.666624579,,0.0263018113095783,0.7060797865565929
597,36047085400,"Census Tract 854, Kings County, New York",0.0401091,0.689743402,0.28393803,0.0162764883891191,0.4459144728550321
598,36005022403,"Census Tract 224.03, Bronx County, New York",0.047992648,0.530500385,0.400918341,0.0062189854160002,0.177574692024933
599,36061001600,"Census Tract 16, New York County, New York",0.052102596,0.504390776,0.422768199,0.0042527481304265,0.1337251728100384
600,36047046201,"Census Tract 462.01, Kings County, New York",0.088675129,0.47257899,0.291583364,0.0160498103387265,0.2696707537883467
601,36005044800,"Census Tract 448, Bronx County, New York",0.01741573,0.631675781,0.28901434,0.0059676990882793,0.3600771712660942
602,36005034200,"Census Tract 342, Bronx County, New York",0.035066499,0.64670658,,0.0226777356855074,0.6817730794556731
603,36005034400,"Census Tract 344, Bronx County, New York",0.033464778,0.525432881,0.421650355,0.0034730591968811,0.1372473037997399
604,36047025901,"Census Tract 259.01, Kings County, New York",0.039905923,0.60352343,0.426814971,0.0070517140729998,0.216614381211983
605,36047025902,"Census Tract 259.02, Kings County, New York",0.158746047,0.724623566,0.34178886,0.06077349633803,0.5415807529700772
606,36005022404,"Census Tract 224.04, Bronx County, New York",0.046203445,0.473857397,0.312229984,0.0074677432572414,0.2078308576197242
607,36081094700,"Census Tract 947, Queens County, New York",0.035396615,0.417450303,0.42050273,-0.0001080455917265,0.0323441878432927
608,36047098200,"Census Tract 982, Kings County, New York",0.137427389,0.773557352,0.388288767,0.0529464555818489,0.5226959733083834
609,36047003000,"Census Tract 30, Kings County, New York",0.020150373,0.495495458,,0.0099844184604282,0.5156458314357907
610,36081140300,"Census Tract 1403, Queens County, New York",0.061651065,0.391033419,,0.0241076265770151,0.4526844838622028
611,36081061302,"Census Tract 613.02, Queens County, New York",,0.081666743,0.28011598,-0.0,-0.1984492368722563
612,36081062300,"Census Tract 623, Queens County, New York",0.022087638,0.446362689,0.438398113,0.0001759186822427,0.0300522146954649
613,36081062500,"Census Tract 625, Queens County, New York",0.022377199,0.410401846,0.366610356,0.0009799308779794,0.0661686889844447
614,36081074500,"Census Tract 745, Queens County, New York",0.058653333,0.442432641,0.518919985,-0.0044862376938868,-0.0178340106416154
615,36081101700,"Census Tract 1017, Queens County, New York",0.021821046,0.443909947,0.391162109,0.0011510129827995,0.0745688838636027
616,36081114100,"Census Tract 1141, Queens County, New York",0.047418189,0.472264156,0.178117532,0.0139479002462055,0.3415648126478116
617,36081045000,"Census Tract 450, Queens County, New York",0.021816651,0.44550358,0.443294912,4.818574074228061e-05,0.0240253190068711
618,36081122300,"Census Tract 1223, Queens County, New York",0.030314275,0.423492811,0.299631821,0.0037547561730081,0.1541752658839468
619,36081134100,"Census Tract 1341, Queens County, New York",0.053793352,0.453596186,0.200346744,0.0136231364438185,0.3070427936520698
620,36047036002,"Census Tract 360.02, Kings County, New York",0.168667703,0.563028302,0.440688675,0.0206347439539524,0.2910073305907187
621,36047056100,"Census Tract 561, Kings County, New York",0.016319197,0.431235155,0.333678064,0.0015920533523361,0.1138762878738856
622,36005033201,"Census Tract 332.01, Bronx County, New York",0.053382559,0.598535205,0.39865461,0.0106701376955489,0.253263154211971
623,36081015200,"Census Tract 152, Queens County, New York",0.035952306,0.452190495,0.46175666,-0.0003439256847951,0.0263861415194681
624,36081047200,"Census Tract 472, Queens County, New York",0.029619279,0.593687907,0.426136594,0.0049627491450512,0.1971705924506161
625,36047093200,"Census Tract 932, Kings County, New York",0.032547821,0.695826557,0.176864822,0.0168910734257621,0.5515095554963637
626,36081059000,"Census Tract 590, Queens County, New York",0.062715838,0.633636318,,0.0397390324888448,0.6963521557923301
627,36081004700,"Census Tract 47, Queens County, New York",0.068734177,0.495428684,0.52787462,-0.0022301447535717,0.0362882408471241
628,36047090800,"Census Tract 908, Kings County, New York",0.306868343,0.682127272,0.312807404,0.1133325757230391,0.6761882104055916
629,36085011402,"Census Tract 114.02, Richmond County, New York",0.020340583,0.408752444,0.306425719,0.0020813852928546,0.122667308476991
630,36047111800,"Census Tract 1118, Kings County, New York",0.066504371,0.677007707,0.351118569,0.0216730521006918,0.3923935094560543
631,36081091900,"Census Tract 919, Queens County, New York",0.050187693,0.420063678,0.46278014,-0.0021438406966899,0.0074712304849673
632,36081092500,"Census Tract 925, Queens County, New York",0.053134947,0.446473913,0.448665934,-0.000116472926804,0.0509429255578436
633,36047076600,"Census Tract 766, Kings County, New York",0.032148363,0.61852748,0.52306361,0.0030690071609382,0.1276122331219221
634,36061012000,"Census Tract 120, New York County, New York",0.001102999,0.506797348,0.540478117,-3.714986350729057e-05,-0.032577770305194
635,36061012800,"Census Tract 128, New York County, New York",0.003051765,0.483603377,0.471890752,3.574417995737917e-05,0.0147643894542626
636,36047040300,"Census Tract 403, Kings County, New York",0.038965483,0.601998688,0.418769977,0.0071395951354173,0.2221941933626461
637,36047052700,"Census Tract 527, Kings County, New York",0.036311399,0.478890175,0.419062202,0.0021724373802036,0.096139371783545
638,36047052900,"Census Tract 529, Kings County, New York",0.091399571,0.537825535,0.445559559,0.0084330705375708,0.1836655460547532
639,36081045600,"Census Tract 456, Queens County, New York",0.052817171,0.49119996,0.2489409,0.0127954382140637,0.2950762313794149
640,36005021100,"Census Tract 211, Bronx County, New York",0.090901691,0.61950441,0.25936367,0.0327374020843263,0.4510424302654843
641,36081050500,"Census Tract 505, Queens County, New York",0.031006022,0.426044568,0.473566557,-0.0014734678259529,-0.0165159674144872
642,36005022800,"Census Tract 228, Bronx County, New York",0.041098652,0.498549797,0.273811093,0.0092364578281475,0.2658373566066755
643,36005027300,"Census Tract 273, Bronx County, New York",0.058414985,0.56117507,0.380642908,0.0105457835421505,0.2389471469219052
644,36005042000,"Census Tract 420, Bronx County, New York",0.060402402,0.648744249,0.435503248,0.0128802686956432,0.2736434030341601
645,36005040800,"Census Tract 408, Bronx County, New York",0.087519592,0.61776306,0.368951831,0.0217758570609016,0.3363308197826182
646,36047025700,"Census Tract 257, Kings County, New York",0.032847046,0.587311484,0.32846894,0.0085022129734882,0.2916895895425736
647,36005026701,"Census Tract 267.01, Bronx County, New York",0.053207107,0.55854433,0.386571541,0.0091501745136819,0.2251798955453076
648,36081063301,"Census Tract 633.01, Queens County, New York",0.022242906,0.432979535,0.376913306,0.0012470758590585,0.078309135034721
649,36081063302,"Census Tract 633.02, Queens County, New York",0.021588845,0.412848452,0.37206244,0.0008805229069081,0.0623748574652749
650,36005024400,"Census Tract 244, Bronx County, New York",0.039089144,0.502676175,0.376341423,0.0049383173339685,0.1654238955443705
651,36081085500,"Census Tract 855, Queens County, New York",0.068815175,0.448400703,0.468515793,-0.0013842234274182,0.0487000853776837
652,36081086300,"Census Tract 863, Queens County, New York",0.060310357,0.408950316,0.391975645,0.0010237485148711,0.077285028577606
653,36081086500,"Census Tract 865, Queens County, New York",0.088808578,0.419173657,0.430921508,-0.0010433099471686,0.0770607270744955
654,36081116300,"Census Tract 1163, Queens County, New York",0.073317858,0.458699176,0.420521145,0.0027991314799225,0.1114958890988855
655,36081104700,"Census Tract 1047, Queens County, New York",0.041127955,0.410516273,0.420612197,-0.0004152246976109,0.0310320313607683
656,36081115900,"Census Tract 1159, Queens County, New York",0.040470048,0.447765323,0.283068063,0.0066653059658091,0.2051673073264863
657,36005036300,"Census Tract 363, Bronx County, New York",0.127480637,0.614123439,0.202522665,0.0524711288061406,0.5390814108871153
658,36005022703,"Census Tract 227.03, Bronx County, New York",0.038895446,0.616837953,0.381653442,0.0091476064201665,0.2740799572361796
659,36005022702,"Census Tract 227.02, Bronx County, New York",0.104672721,0.518905958,0.469350267,0.0051871290525151,0.1542284123084079
660,36085017009,"Census Tract 170.09, Richmond County, New York",0.051779447,0.426736933,0.345126603,0.0042257377241056,0.1333897765918462
661,36081035700,"Census Tract 357, Queens County, New York",0.03345106,0.535732872,0.426095193,0.0036674965913271,0.1430887395179896
662,36061015001,"Census Tract 150.01, New York County, New York",0.004084658,0.548249972,0.504736544,0.0001777374531596,0.047598085400223
663,36005009800,"Census Tract 98, Bronx County, New York",0.033235329,0.51405647,0.309431638,0.0068007735418539,0.2378601611138935
664,36081009600,"Census Tract 96, Queens County, New York",0.019300576,0.478009131,0.438695669,0.0007587724736037,0.0586140381912578
665,36081004500,"Census Tract 45, Queens County, New York",0.025456733,0.448149766,0.446943954,3.069601994707992e-05,0.0266625446737253
666,36081005300,"Census Tract 53, Queens County, New York",0.023646777,0.389978219,0.474476673,-0.0019981160732451,-0.0608516778012726
667,36047048000,"Census Tract 480, Kings County, New York",0.084569256,0.565184868,0.379966707,0.0156637621164135,0.2697874175227521
668,36047048200,"Census Tract 482, Kings County, New York",0.053327197,0.486748794,0.221479947,0.0141460442072811,0.3185960448647867
669,36047048400,"Census Tract 484, Kings County, New York",0.049103306,0.531209455,0.275662588,0.0125481960851878,0.3046501736949899
670,36047117400,"Census Tract 1174, Kings County, New York",0.036029151,0.495442226,0.450380744,0.0016235269739358,0.0810906338648895
671,36047117601,"Census Tract 1176.01, Kings County, New York",0.047840247,0.53686643,0.322292618,0.0102652641608349,0.2624140593833043
672,36005021001,"Census Tract 210.01, Bronx County, New York",0.045411584,0.620597159,0.227948736,0.0178307869300507,0.4380600073147725
673,36005023800,"Census Tract 238, Bronx County, New York",0.049066423,0.529901513,0.398806665,0.0064323552679165,0.1801612707057587
674,36005022200,"Census Tract 222, Bronx County, New York",0.048453071,0.441554123,0.363959193,0.0037597125822807,0.1260479998239269
675,36047003600,"Census Tract 36, Kings County, New York",0.032484016,0.456355511,,0.0148242596049619,0.4888395271690488
676,36047006800,"Census Tract 68, Kings County, New York",0.042667489,0.535592671,0.38498881,0.0064258885023522,0.1932713492179364
677,36081144700,"Census Tract 1447, Queens County, New York",0.02256358,0.50442443,0.345352312,0.0035892365109544,0.1816356982099007
678,36081005700,"Census Tract 57, Queens County, New York",0.033457224,0.44279777,0.512037453,-0.0023165675985082,-0.0357824598696318
679,36081005900,"Census Tract 59, Queens County, New York",0.025609345,0.421716562,0.48637228,-0.0016557905765953,-0.039046373516245
680,36081054800,"Census Tract 548, Queens County, New York",0.066979795,0.466638369,0.38920744,0.0051863077499904,0.1444107239941997
681,36081047300,"Census Tract 473, Queens County, New York",0.042826219,0.462945058,0.506885429,-0.0018817999997431,-0.0011141521267536
682,36005030000,"Census Tract 300, Bronx County, New York",0.039786164,0.505508443,0.353044236,0.0060659658652057,0.1922503701799169
683,36081015500,"Census Tract 155, Queens County, New York",0.02041192,0.426809824,0.497559105,-0.0014441287034747,-0.0503373608809405
684,36081015700,"Census Tract 157, Queens County, New York",0.037612096,0.391116592,0.562125012,-0.0064319850394867,-0.1333963238620822
685,36081015900,"Census Tract 159, Queens County, New York",0.036578086,0.438571768,0.471423303,-0.001201646286209,0.0037265509074282
686,36047119800,"Census Tract 1198, Kings County, New York",0.07154796,0.600213144,0.430068667,0.012173490246556,0.2416924372076568
687,36061010601,"Census Tract 106.01, New York County, New York",0.002616437,0.466981556,0.351708591,0.0003016044774757,0.1178894016552093
688,36047026100,"Census Tract 261, Kings County, New York",0.047855174,0.63840456,0.306345349,0.0158907513950057,0.379914385328288
689,36005030200,"Census Tract 302, Bronx County, New York",0.041046333,0.634736021,0.457193124,0.0072874848117482,0.2185892294754792
690,36047013500,"Census Tract 135, Kings County, New York",0.006091325,0.481317527,0.286583875,0.0011861859815743,0.2008249774440659
691,36047036700,"Census Tract 367, Kings County, New York",0.046994687,0.541852948,0.481872357,0.0028187691068763,0.1069752781817705
692,36047051100,"Census Tract 511, Kings County, New York",0.052096394,0.501299488,0.438645899,0.0032640260089804,0.114749982126236
693,36061012100,"Census Tract 121, New York County, New York",0.037846298,0.496742689,0.586246292,-0.003387380047846,-0.0516573037802201
694,36047016900,"Census Tract 169, Kings County, New York",0.014231856,0.500124785,0.423916337,0.001084587632344,0.0904403034352899
695,36047017100,"Census Tract 171, Kings County, New York",0.009008476,0.490511113,0.309253141,0.0016328580633793,0.1902664474030936
696,36081059200,"Census Tract 592, Queens County, New York",0.039111287,0.620162189,,0.0242553413879423,0.6592734759734163
697,36081062200,"Census Tract 622, Queens County, New York",0.044887988,0.646657104,0.118627502,0.023702186335051,0.572917590181843
698,36061022600,"Census Tract 226, New York County, New York",0.048812835,0.655542807,0.384534073,0.0132287045229367,0.3198215691476039
699,36047102200,"Census Tract 1022, Kings County, New York",0.020576903,0.612091099,0.376834266,0.0048408571525533,0.2558337368188749
700,36061005501,"Census Tract 55.01, New York County, New York",0.005782022,0.460587285,0.453169611,4.288915818995644e-05,0.0131996966573194
701,36061020800,"Census Tract 208, New York County, New York",0.023067286,0.656113259,0.383334608,0.0062922631856503,0.295845937523658
702,36005007700,"Census Tract 77, Bronx County, New York",0.0685042,0.614775817,0.413359577,0.0137978584507713,0.2699204399768956
703,36005007500,"Census Tract 75, Bronx County, New York",0.088834961,0.619009926,0.34864873,0.0240175262869613,0.3591961571039415
704,36005007300,"Census Tract 73, Bronx County, New York",0.126741628,0.62213732,0.413465475,0.026447409510032,0.3354134739513684
705,36005007900,"Census Tract 79, Bronx County, New York",0.105772449,0.619247222,0.398652818,0.0233328103908012,0.3263668534417443
706,36047035601,"Census Tract 356.01, Kings County, New York",0.078205065,0.574298752,0.297887931,0.0216167262511683,0.3546158861304709
707,36047061600,"Census Tract 616, Kings County, New York",0.014607152,0.511624692,,0.0074733794421097,0.5262318438433896
708,36047053700,"Census Tract 537, Kings County, New York",0.053583867,0.608271693,,0.0325935495405786,0.6618555599278201
709,36005026500,"Census Tract 265, Bronx County, New York",0.063059352,0.598311437,0.396529187,0.0127242579460782,0.264841601555299
710,36047042200,"Census Tract 422, Kings County, New York",0.039781803,0.491096708,0.339845184,0.0060170583530448,0.1910333270287698
711,36047043800,"Census Tract 438, Kings County, New York",0.055324872,0.502931798,0.362649559,0.007761096866176,0.1956071104681075
712,36047150200,"Census Tract 1502, Kings County, New York",0.015052594,0.516593738,0.251721708,0.003987011239668,0.2799246240801771
713,36005038200,"Census Tract 382, Bronx County, New York",0.054399535,0.672889612,0.314837741,0.0194778551630845,0.4124514061364914
714,36047049400,"Census Tract 494, Kings County, New York",0.028442542,0.516219827,0.408212826,0.0030719936294847,0.1364495429233764
715,36081007500,"Census Tract 75, Queens County, New York",0.028728354,0.498736176,0.459226391,0.0011350511072112,0.0682381396335233
716,36081007700,"Census Tract 77, Queens County, New York",0.021374122,0.429339346,0.485936157,-0.0012097070981419,-0.0352226886745644
717,36081045500,"Census Tract 455, Queens County, New York",0.051551082,0.588608892,0.494219271,0.0048658871560376,0.1459407039019574
718,36081063000,"Census Tract 630, Queens County, New York",0.012911484,0.643273237,0.332024177,0.0040186873793603,0.3241605445854522
719,36081030904,"Census Tract 309.04, Queens County, New York",0.033457593,0.46346545,0.471151072,-0.0002571424095838,0.0257719715652823
720,36081049200,"Census Tract 492, Queens County, New York",0.029745857,0.566133492,0.43613938,0.0038667863343544,0.1597399697092474
721,36081012200,"Census Tract 122, Queens County, New York",0.0304137,0.470289268,0.44558161,0.0007514512761358,0.0551213572196985
722,36081014400,"Census Tract 144, Queens County, New York",0.044441095,0.509417246,0.468379866,0.0018237460832545,0.0854784745167852
723,36081015000,"Census Tract 150, Queens County, New York",0.01864415,0.426495308,0.428324623,-3.410602725072626e-05,0.0168148350144453
724,36047038500,"Census Tract 385, Kings County, New York",0.027101469,0.629583621,0.266378254,0.0098433991498338,0.390306836892612
725,36047030100,"Census Tract 301, Kings County, New York",0.051151662,0.716511419,0.384194535,0.0169985610654331,0.3834685462786857
726,36081012000,"Census Tract 120, Queens County, New York",0.034139101,0.450437059,0.42157747,0.0009852404535884,0.0629986908990462
727,36081014800,"Census Tract 148, Queens County, New York",0.032131781,0.426383206,0.417932348,0.000271541109619,0.0405826387507219
728,36005003100,"Census Tract 31, Bronx County, New York",0.059449049,0.519327262,0.449413623,0.004156299387479,0.1293626885893846
729,36005005200,"Census Tract 52, Bronx County, New York",0.134669383,0.64501048,0.330125702,0.0424053386538369,0.4495541602102633
730,36061013400,"Census Tract 134, New York County, New York",0.014677541,0.45916926,0.395230847,0.0009384586845895,0.0786159540027088
731,36047013100,"Census Tract 131, Kings County, New York",0.008692634,0.479879101,0.374733258,0.0009139943007877,0.1138384763457442
732,36047014100,"Census Tract 141, Kings County, New York",0.018450618,0.479646366,0.359634117,0.0022143001455888,0.1384628665090415
733,36047014900,"Census Tract 149, Kings County, New York",0.009819857,0.420553265,0.27127938,0.0014658481781053,0.1590937424863394
734,36047014500,"Census Tract 145, Kings County, New York",0.023289648,0.472769912,0.352959734,0.0027903368432059,0.1430998258261669
735,36047014700,"Census Tract 147, Kings County, New York",0.019610026,0.477565681,,0.0093650752313398,0.4971757065168447
736,36061009200,"Census Tract 92, New York County, New York",0.010251081,0.383554572,0.604516838,-0.0022651019950216,-0.2107111863343833
737,36061011401,"Census Tract 114.01, New York County, New York",,0.516837138,0.527977967,-0.0,-0.0111408281192302
738,36081146300,"Census Tract 1463, Queens County, New York",0.031067073,0.429089248,0.42034329,0.0002717112995522,0.0398130308330981
739,36047025300,"Census Tract 253, Kings County, New York",0.044011309,0.593386365,0.419273546,0.0076629329871106,0.218124127358097
740,36081146700,"Census Tract 1467, Queens County, New York",0.022873736,0.419312408,0.426692147,-0.0001688022139501,0.0154939961589641
741,36081100801,"Census Tract 1008.01, Queens County, New York",0.052026641,0.587745972,,0.0305784484895091,0.6397726131228388
742,36061000100,"Census Tract 1, New York County, New York",,0.104448167,,0.0,0.1044481673715866
743,36047044800,"Census Tract 448, Kings County, New York",0.034362293,0.503125367,0.26437079,0.0082041548031971,0.273116870326851
744,36047045000,"Census Tract 450, Kings County, New York",,0.483045188,0.412762618,0.0,0.0702825699240272
745,36047080200,"Census Tract 802, Kings County, New York",0.037975193,0.6474935,0.368876794,0.0105805231801323,0.316591898819301
746,36047075800,"Census Tract 758, Kings County, New York",0.020613482,0.475215273,0.428820115,0.0009563657437211,0.0670086398939611
747,36081115100,"Census Tract 1151, Queens County, New York",0.026688421,0.441351165,,0.0117789657044836,0.4680395860556833
748,36081117100,"Census Tract 1171, Queens County, New York",0.042457953,0.451986091,0.432133896,0.000842883555025,0.0623101477108333
749,36081040500,"Census Tract 405, Queens County, New York",0.038672017,0.554618424,0.470942523,0.0032359158580433,0.1223479183000152
750,36081040700,"Census Tract 407, Queens County, New York",0.045995503,0.548849696,0.42032519,0.005911549344002,0.1745200093305215
751,36081040900,"Census Tract 409, Queens County, New York",0.042984471,0.566544281,0.427381954,0.0059818189944269,0.1821467978438181
752,36061013100,"Census Tract 131, New York County, New York",0.01309039,0.447654232,0.597164176,-0.0019571435249068,-0.1364195540562627
753,36047062800,"Census Tract 628, Kings County, New York",0.0214625,0.394422222,0.385550886,0.0001904010444043,0.0303338360220548
754,36081025700,"Census Tract 257, Queens County, New York",0.027805546,0.44378925,0.506095641,-0.0017324632081704,-0.0345008448673647
755,36081026300,"Census Tract 263, Queens County, New York",0.047704442,0.407337012,0.514147103,-0.0050953158383203,-0.0591056491063459
756,36081026500,"Census Tract 265, Queens County, New York",0.045395537,0.408308703,0.483987869,-0.0034354963932823,-0.0302836287491992
757,36081029100,"Census Tract 291, Queens County, New York",0.041506845,0.452772656,0.474774857,-0.0009132419334898,0.0195046446253999
758,36081029300,"Census Tract 293, Queens County, New York",0.036588155,0.426901817,0.456848723,-0.0010957020252015,0.0066412494174873
759,36081051300,"Census Tract 513, Queens County, New York",0.019268201,0.387050034,0.447631196,-0.0011672899709563,-0.0413129612198537
760,36005021002,"Census Tract 210.02, Bronx County, New York",0.043462396,0.618065105,0.314126784,0.0132098878048299,0.3474007173494026
761,36005021200,"Census Tract 212, Bronx County, New York",0.041965755,0.551211304,0.372304933,0.0075079409895603,0.2208721259360609
762,36005038800,"Census Tract 388, Bronx County, New York",0.033464778,0.668296019,,0.0223643780260922,0.7017607974557404
763,36005039000,"Census Tract 390, Bronx County, New York",0.053086305,0.616742516,0.338590169,0.0147660803203519,0.3312386520136547
764,36005038600,"Census Tract 386, Bronx County, New York",0.047956471,0.665007432,0.369887385,0.0141529160719804,0.3430765187113431
765,36047028300,"Census Tract 283, Kings County, New York",0.094321537,0.582568638,0.295051395,0.0271190682928492,0.3818387801938603
766,36047037700,"Census Tract 377, Kings County, New York",0.047300063,0.673752671,0.305002731,0.0174418954544405,0.4160500031604379
767,36047037300,"Census Tract 373, Kings County, New York",0.05680712,0.652892504,0.370197302,0.0160591003131554,0.3395023218877914
768,36047037500,"Census Tract 375, Kings County, New York",0.048311936,0.602694216,0.374831641,0.0110084822239235,0.276174511578794
769,36005022901,"Census Tract 229.01, Bronx County, New York",0.075252893,0.635241835,0.364368564,0.0203839971821879,0.3461261637596334
